Name,Code
Xã Danh Sỹ,01825
Xã Lê Lợi,01828
Xã Đức Xuân,01831
Phường Nguyễn Thị Minh Khai,01834
Phường Sông Cầu,01837
Phường Đức Xuân,01840
Phường Phùng Chí Kiên,01843
Phường Huyền Tụng,01846
Xã Dương Quang,01849
Xã Nông Thượng,01852
Phường Xuất Hóa,01855
Xã Bằng Thành,01858
Xã Nhạn Môn,01861
Xã Bộc Bố,01864
Xã Công Bằng,01867
Xã Giáo Hiệu,01870
Xã Xuân La,01873
Xã An Thắng,01876
Xã Cổ Linh,01879
Xã Nghiên Loan,01882
Xã Cao Tân,01885
Thị trấn Chợ Rã,01888
Xã Bành Trạch,01891
Xã Phúc Lộc,01894
Xã Hà Hiệu,01897
Xã Cao Thượng,01900
Xã Cao Trĩ,01903
Xã Khang Ninh,01906
Xã Nam Mẫu,01909
Xã Thượng Giáo,01912
Xã Địa Linh,01915
Xã Yến Dương,01918
Xã Chu Hương,01921
Xã Quảng Khê,01924
Xã Mỹ Phương,01927
Xã Hoàng Trĩ,01930
Xã Đồng Phúc,01933
Thị trấn Nà Phặc,01936
Xã Thượng Ân,01939
Xã Bằng Vân,01942
Xã Cốc Đán,01945
Xã Trung Hoà,01948
Xã Đức Vân,01951
Xã Vân Tùng,01954
Xã Thượng Quan,01957
Xã Lãng Ngâm,01960
Xã Thuần Mang,01963
Xã Hương Nê,01966
Thị trấn Phủ Thông,01969
Xã Phương Linh,01972
Xã Vi Hương,01975
Xã Sĩ Bình,01978
Xã Vũ Muộn,01981
Xã Đôn Phong,01984
Xã Tú Trĩ,01987
Xã Lục Bình,01990
Xã Tân Tiến,01993
Xã Quân Bình,01996
Xã Nguyên Phúc,01999
Xã Cao Sơn,02002
Xã Hà Vị,02005
Xã Cẩm Giàng,02008
Xã Mỹ Thanh,02011
Xã Dương Phong,02014
Xã Quang Thuận,02017
Thị trấn Bằng Lũng,02020
Xã Xuân Lạc,02023
Xã Nam Cường,02026
Xã Đồng Lạc,02029
Xã Tân Lập,02032
Xã Bản Thi,02035
Xã Quảng Bạch,02038
Xã Bằng Phúc,02041
Xã Yên Thịnh,02044
Xã Yên Thượng,02047
Xã Phương Viên,02050
Xã Ngọc Phái,02053
Xã Rã Bản,02056
Xã Đông Viên,02059
Xã Lương Bằng,02062
Xã Bằng Lãng,02065
Xã Đại Sảo,02068
Xã Nghĩa Tá,02071
Xã Phong Huân,02074
Xã Yên Mỹ,02077
Xã Bình Trung,02080
Xã Yên Nhuận,02083
Thị trấn Chợ Mới,02086
Xã Tân Sơn,02089
Xã Thanh Vận,02092
Xã Mai Lạp,02095
Xã Hoà Mục,02098
Xã Thanh Mai,02101
Xã Cao Kỳ,02104
Xã Nông Hạ,02107
Xã Yên Cư,02110
Xã Nông Thịnh,02113
Xã Yên Hân,02116
Xã Thanh Bình,02119
Xã Như Cố,02122
Xã Bình Văn,02125
Xã Yên Đĩnh,02128
Xã Quảng Chu,02131
Thị trấn Yến Lạc,02134
Xã Vũ Loan,02137
Xã Lạng San,02140
Xã Lương Thượng,02143
Xã Kim Hỷ,02146
Xã Văn Học,02149
Xã Cường Lợi,02152
Xã Lương Hạ,02155
Xã Kim Lư,02158
Xã Lương Thành,02161
Xã Ân Tình,02164
Xã Lam Sơn,02167
Xã Văn Minh,02170
Xã Côn Minh,02173
Xã Cư Lễ,02176
Xã Hữu Thác,02179
Xã Hảo Nghĩa,02182
Xã Quang Phong,02185
Xã Dương Sơn,02188
Xã Xuân Dương,02191
Xã Đổng Xá,02194
Xã Liêm Thuỷ,02197
Phường Phan Thiết,02200
Phường Minh Xuân,02203
Phường Tân Quang,02206
Xã Tràng Đà,02209
Phường Nông Tiến,02212
Phường Ỷ La,02215
Phường Tân Hà,02216
Phường Hưng Thành,02218
Xã An Khang,02503
Xã An Tường,02512
Xã Lưỡng Vượng,02515
Xã Thái Long,02521
Xã Đội Cấn,02524
Xã Phúc Yên,02233
Xã Xuân Lập,02242
Xã Khuôn Hà,02251
Xã Lăng Can,02266
Xã Thượng Lâm,02269
Xã Bình An,02290
Xã Hồng Quang,02293
Xã Thổ Bình,02296
Thị trấn Na Hang,02221
Xã Sinh Long,02227
Xã Thượng Giáp,02230
Xã Thượng Nông,02239
Xã Côn Lôn,02245
Xã Yên Hoa,02248
Xã Hồng Thái,02254
Xã Đà Vị,02260
Xã Khau Tinh,02263
Xã Sơn Phú,02275
Xã Năng Khả,02281
Xã Thanh Tương,02284
Thị trấn Vĩnh Lộc,02287
Xã Phúc Sơn,02299
Xã Minh Quang,02302
Xã Trung Hà,02305
Xã Tân Mỹ,02308
Xã Hà Lang,02311
Xã Hùng Mỹ,02314
Xã Yên Lập,02317
Xã Tân An,02320
Xã Bình Phú,02323
Xã Xuân Quang,02326
Xã Ngọc Hội,02329
Xã Phú Bình,02332
Xã Hòa Phú,02335
Xã Phúc Thịnh,02338
Xã Kiên Đài,02341
Xã Tân Thịnh,02344
Xã Trung Hòa,02347
Xã Kim Bình,02350
Xã Hòa An,02353
Xã Vinh Quang,02356
Xã Tri Phú,02359
Xã Nhân Lý,02362
Xã Yên Nguyên,02365
Xã Linh Phú,02368
Xã Bình Nhân,02371
Thị trấn Tân Yên,02374
Xã Yên Thuận,02377
Xã Bạch Xa,02380
Xã Minh Khương,02383
Xã Yên Lâm,02386
Xã Minh Dân,02389
Xã Phù Lưu,02392
Xã Minh Hương,02395
Xã Yên Phú,02398
Xã Tân Thành,02401
Xã Bình Xa,02404
Xã Thái Sơn,02407
Xã Nhân Mục,02410
Xã Thành Long,02413
Xã Bằng Cốc,02416
Xã Thái Hòa,02419
Xã Đức Ninh,02422
Xã Hùng Đức,02425
Thị trấn Tân Bình,02428
Xã Quí Quân,02431
Xã Lực Hành,02434
Xã Kiến Thiết,02437
Xã Trung Minh,02440
Xã Chiêu Yên,02443
Xã Trung Trực,02446
Xã Xuân Vân,02449
Xã Phúc Ninh,02452
Xã Hùng Lợi,02455
Xã Trung Sơn,02458
Xã Tân Tiến,02461
Xã Tứ Quận,02464
Xã Đạo Viện,02467
Xã Tân Long,02470
Xã Thắng Quân,02473
Xã Kim Quan,02476
Xã Lang Quán,02479
Xã Phú Thịnh,02482
Xã Công Đa,02485
Xã Trung Môn,02488
Xã Chân Sơn,02491
Xã Thái Bình,02494
Xã Kim Phú,02497
Xã Tiến Bộ,02500
Xã Mỹ Bằng,02506
Xã Phú Lâm,02509
Xã Hoàng Khai,02518
Xã Nhữ Hán,02527
Xã Nhữ Khê,02530
Xã Đội Bình,02533
Thị trấn Sơn Dương,02536
Xã Trung Yên,02539
Xã Minh Thanh,02542
Xã Tân Trào,02545
Xã Vĩnh Lợi,02548
Xã Thượng Ấm,02551
Xã Bình Yên,02554
Xã Lương Thiện,02557
Xã Tú Thịnh,02560
Xã Cấp Tiến,02563
Xã Hợp Thành,02566
Xã Phúc Ứng,02569
Xã Đông Thọ,02572
Xã Kháng Nhật,02575
Xã Hợp Hòa,02578
Xã Thanh Phát,02581
Xã Quyết Thắng,02584
Xã Đồng Quý,02587
Xã Tuân Lộ,02590
Xã Vân Sơn,02593
Xã Văn Phú,02596
Xã Chi Thiết,02599
Xã Đông Lợi,02602
Xã Thiện Kế,02605
Xã Hồng Lạc,02608
Xã Phú Lương,02611
Xã Ninh Lai,02614
Xã Đại Phú,02617
Xã Sơn Nam,02620
Xã Hào Phú,02623
Xã Tam Đa,02626
Xã Sầm Dương,02629
Xã Lâm Xuyên,02632
Phường Duyên Hải,02635
Phường Lào Cai,02638
Phường Phố Mới,02641
Phường Cốc Lếu,02644
Phường Kim Tân,02647
Phường Bắc Lệnh,02650
Phường Pom Hán,02653
Phường Xuân Tăng,02656
Phường Bình Minh,02658
Phường Thống Nhất,02659
Xã Đồng Tuyển,02662
Xã Vạn Hoà,02665
Phường Bắc Cường,02668
Phường Nam Cường,02671
Xã Cam Đường,02674
Xã Tả Phời,02677
Xã Hợp Thành,02680
Thị trấn Bát Xát,02683
Xã A Mú Sung,02686
Xã Nậm Chạc,02689
Xã A Lù,02692
Xã Trịnh Tường,02695
Xã Ngải Thầu,02698
Xã Y Tý,02701
Xã Cốc Mỳ,02704
Xã Dền Sáng,02707
Xã Bản Vược,02710
Xã Sàng Ma Sáo,02713
Xã Bản Qua,02716
Xã Mường Vi,02719
Xã Dền Thàng,02722
Xã Bản Xèo,02725
Xã Mường Hum,02728
Xã Trung Lèng Hồ,02731
Xã Quang Kim,02734
Xã Pa Cheo,02737
Xã Nậm Pung,02740
Xã Phìn Ngan,02743
Xã Cốc San,02746
Xã Tòng Sành,02749
Xã Pha Long,02752
Xã Tả Ngải Chồ,02755
Xã Tung Chung Phố,02758
Thị trấn Mường Khương,02761
Xã Dìn Chin,02764
Xã Tả Gia Khâu,02767
Xã Nậm Chảy,02770
Xã Nấm Lư,02773
Xã Lùng Khấu Nhin,02776
Xã Thanh Bình,02779
Xã Cao Sơn,02782
Xã Lùng Vai,02785
Xã Bản Lầu,02788
Xã La Pan Tẩn,02791
Xã Tả Thàng,02794
Xã Bản Sen,02797
Xã Nàn Sán,02800
Xã Thào Chư Phìn,02803
Xã Bản Mế,02806
Xã Si Ma Cai,02809
Xã Sán Chải,02812
Xã Mản Thẩn,02815
Xã Lùng Sui,02818
Xã Cán Cấu,02821
Xã Sín Chéng,02824
Xã Cán Hồ,02827
Xã Quan Thần Sán,02830
Xã Lử Thẩn,02833
Xã Nàn Xín,02836
Thị trấn Bắc Hà,02839
Xã Lùng Cải,02842
Xã Bản Già,02845
Xã Lùng Phình,02848
Xã Tả Van Chư,02851
Xã Tả Củ Tỷ,02854
Xã Thải Giàng Phố,02857
Xã Lầu Thí Ngài,02860
Xã Hoàng Thu Phố,02863
Xã Bản Phố,02866
Xã Bản Liền,02869
Xã Tà Chải,02872
Xã Na Hối,02875
Xã Cốc Ly,02878
Xã Nậm Mòn,02881
Xã Nậm Đét,02884
Xã Nậm Khánh,02887
Xã Bảo Nhai,02890
Xã Nậm Lúc,02893
Xã Cốc Lầu,02896
Xã Bản Cái,02899
Thị trấn N.T Phong Hải,02902
Thị trấn Phố Lu,02905
Thị trấn Tằng Loỏng,02908
Xã Bản Phiệt,02911
Xã Bản Cầm,02914
Xã Thái Niên,02917
Xã Phong Niên,02920
Xã Gia Phú,02923
Xã Xuân Quang,02926
Xã Sơn Hải,02929
Xã Xuân Giao,02932
Xã Trì Quang,02935
Xã Sơn Hà,02938
Xã Phố Lu,02941
Xã Phú Nhuận,02944
Thị trấn Phố Ràng,02947
Xã Tân Tiến,02950
Xã Nghĩa Đô,02953
Xã Vĩnh Yên,02956
Xã Điện Quan,02959
Xã Xuân Hoà,02962
Xã Tân Dương,02965
Xã Thượng Hà,02968
Xã Kim Sơn,02971
Xã Cam Cọn,02974
Xã Minh Tân,02977
Xã Xuân Thượng,02980
Xã Việt Tiến,02983
Xã Yên Sơn,02986
Xã Bảo Hà,02989
Xã Lương Sơn,02992
Xã Long Phúc,02995
Xã Long Khánh,02998
Thị trấn Sa Pa,03001
Xã Bản Khoang,03004
Xã Tả Giàng Phình,03007
Xã Trung Chải,03010
Xã Tả Phìn,03013
Xã Sa Pả,03016
Xã San Sả Hồ,03019
Xã Bản Phùng,03022
Xã Hầu Thào,03025
Xã Lao Chải,03028
Xã Thanh Kim,03031
Xã Suối Thầu,03034
Xã Sử Pán,03037
Xã Tả Van,03040
Xã Thanh Phú,03043
Xã Bản Hồ,03046
Xã Nậm Sài,03049
Xã Nậm Cang,03052
Thị trấn Khánh Yên,03055
Xã Văn Sơn,03058
Xã Võ Lao,03061
Xã Sơn Thuỷ,03064
Xã Nậm Mả,03067
Xã Tân Thượng,03070
Xã Nậm Rạng,03073
Xã Nậm Chầy,03076
Xã Tân An,03079
Xã Khánh Yên Thượng,03082
Xã Nậm Xé,03085
Xã Dần Thàng,03088
Xã Chiềng Ken,03091
Xã Làng Giàng,03094
Xã Hoà Mạc,03097
Xã Khánh Yên Trung,03100
Xã Khánh Yên Hạ,03103
Xã Dương Quỳ,03106
Xã Nậm Tha,03109
Xã Minh Lương,03112
Xã Thẩm Dương,03115
Xã Liêm Phú,03118
Xã Nậm Xây,03121
Phường Noong Bua,03124
Phường Him Lam,03127
Phường Thanh Bình,03130
Phường Tân Thanh,03133
Phường Mường Thanh,03136
Phường Nam Thanh,03139
Phường Thanh Trường,03142
Xã Tà Lèng,03144
Xã Thanh Minh,03145
Phường Sông Đà,03148
Phường Na Lay,03151
Xã Lay Nưa,03184
Xã Sín Thầu,03154
Xã Sen Thượng,03155
Xã Chung Chải,03157
Xã Leng Su Sìn,03158
Xã Pá Mỳ,03159
Xã Mường Nhé,03160
Xã Nậm Vì,03161
Xã Nậm Kè,03162
Xã Mường Toong,03163
Xã Quảng Lâm,03164
Xã Huổi Lếnh,03177
Thị Trấn Mường Chà,03172
Xã Xá Tổng,03178
Xã Mường Tùng,03181
Xã Hừa Ngài,03190
Xã Huổi Mí,03191
Xã Pa Ham,03193
Xã Nậm Nèn,03194
Xã Huổi Lèng,03196
Xã Sa Lông,03197
Xã Ma Thì Hồ,03200
Xã Na Sang,03201
Xã Mường Mươn,03202
Thị trấn Tủa Chùa,03217
Xã Huổi Só,03220
Xã Xín Chải,03223
Xã Tả Sìn Thàng,03226
Xã Lao Xả Phình,03229
Xã Tả Phìn,03232
Xã Tủa Thàng,03235
Xã Trung Thu,03238
Xã Sính Phình,03241
Xã Sáng Nhè,03244
Xã Mường Đun,03247
Xã Mường Báng,03250
Thị trấn Tuần Giáo,03253
Xã Phình Sáng,03259
Xã Rạng Đông,03260
Xã Mùn Chung,03262
Xã Nà Tòng,03263
Xã Ta Ma,03265
Xã Mường Mùn,03268
Xã Pú Xi,03269
Xã Pú Nhung,03271
Xã Quài Nưa,03274
Xã Mường Thín,03277
Xã Tỏa Tình,03280
Xã Nà Sáy,03283
Xã Mường Khong,03284
Xã Quài Cang,03289
Xã Quài Tở,03295
Xã Chiềng Sinh,03298
Xã Chiềng Đông,03299
Xã Tênh Phông,03304
Xã Nà Tấu,03316
Xã Nà Nhạn,03317
Xã Mường Pồn,03319
Xã Thanh Nưa,03322
Xã Hua Thanh,03323
Xã Mường Phăng,03325
Xã Pá Khoang,03326
Xã Thanh Luông,03328
Xã Thanh Hưng,03331
Xã Thanh Xương,03334
Xã Thanh Chăn,03337
Xã Pa Thơm,03340
Xã Thanh An,03343
Xã Thanh Yên,03346
Xã Noong Luống,03349
Xã Noọng Hẹt,03352
Xã Sam Mứn,03355
Xã Pom Lót,03356
Xã Núa Ngam,03358
Xã Hẹ Muông,03359
Xã Na Ư,03361
Xã Mường Nhà,03364
Xã Na Tông,03365
Xã Mường Lói,03367
Xã Phu Luông,03368
Thị trấn Điện Biên Đông,03203
Xã Na Son,03205
Xã Phì Nhừ,03208
Xã Chiềng Sơ,03211
Xã Mường Luân,03214
Xã Pú Nhi,03370
Xã Nong U,03371
Xã Xa Dung,03373
Xã Keo Lôm,03376
Xã Luân Giới,03379
Xã Phình Giàng,03382
Xã Pú Hồng,03383
Xã Tìa Dình,03384
Xã Háng Lìa,03385
Thị trấn Mường Ảng,03256
Xã Mường Đăng,03286
Xã Ngối Cáy,03287
Xã Ẳng Tở,03292
Xã Búng Lao,03301
Xã Xuân Lao,03302
Xã Ẳng Nưa,03307
Xã Ẳng Cang,03310
Xã Nặm Lịch,03312
Xã Mường Lạn,03313
Xã Nậm Tin,03156
Xã Pa Tần,03165
Xã Chà Cang,03166
Xã Na Cô Sa,03167
Xã Nà Khoa,03168
Xã Nà Hỳ,03169
Xã Nà Bủng,03170
Xã Nậm Nhừ,03171
Xã Nậm Chua,03173
Xã Nậm Khăn,03174
Xã Chà Tở,03175
Xã Vàng Đán,03176
Xã Chà Nưa,03187
Xã Phìn Hồ,03198
Xã Si Pa Phìn,03199
Phường Quyết Thắng,03386
Phường Tân Phong,03387
Phường Quyết Tiến,03388
Phường Đoàn Kết,03389
Xã Nậm Loỏng,03403
Phường Đông Phong,03408
Xã San Thàng,03409
Thị trấn Tam Đường,03390
Xã Thèn Sin,03394
Xã Sùng Phài,03397
Xã Tả Lèng,03400
Xã Giang Ma,03405
Xã Hồ Thầu,03406
Xã Bình Lư,03412
Xã Sơn Bình,03413
Xã Nùng Nàng,03415
Xã Bản Giang,03418
Xã Bản Hon,03421
Xã Bản Bo,03424
Xã Nà Tăm,03427
Xã Khun Há,03430
Thị trấn Mường Tè,03433
Xã Thu Lũm,03436
Xã Ka Lăng,03439
Xã Tá Bạ,03440
Xã Pa ủ,03442
Xã Mường Tè,03445
Xã Pa Vệ Sử,03448
Xã Mù Cả,03451
Xã Bum Tở,03454
Xã Nậm Khao,03457
Xã Tà Tổng,03463
Xã Bum Nưa,03466
Xã Vàng San,03467
Xã Kan Hồ,03469
Thị trấn Sìn Hồ,03478
Xã Chăn Nưa,03487
Xã Pa Tần,03493
Xã Phìn Hồ,03496
Xã Hồng Thu,03499
Xã Phăng Sô Lin,03505
Xã Ma Quai,03508
Xã Lùng Thàng,03509
Xã Tả Phìn,03511
Xã Sà Dề Phìn,03514
Xã Nậm Tăm,03517
Xã Tả Ngảo,03520
Xã Pu Sam Cáp,03523
Xã Nậm Cha,03526
Xã Pa Khoá,03527
Xã Làng Mô,03529
Xã Noong Hẻo,03532
Xã Nậm Mạ,03535
Xã Căn Co,03538
Xã Tủa Sín Chải,03541
Xã Nậm Cuổi,03544
Xã Nậm Hăn,03547
Xã Lả Nhì Thàng,03391
Xã Huổi Luông,03490
Thị trấn Phong Thổ,03549
Xã Sì Lờ Lầu,03550
Xã Mồ Sì San,03553
Xã Ma Li Chải,03556
Xã Pa Vây Sử,03559
Xã Vàng Ma Chải,03562
Xã Tông Qua Lìn,03565
Xã Mù Sang,03568
Xã Dào San,03571
Xã Ma Ly Pho,03574
Xã Bản Lang,03577
Xã Hoang Thèn,03580
Xã Khổng Lào,03583
Xã Nậm Xe,03586
Xã Mường So,03589
Xã Sin Suối Hồ,03592
Thị trấn Than Uyên,03595
Xã Phúc Than,03618
Xã Mường Than,03619
Xã Mường Mít,03625
Xã Pha Mu,03628
Xã Mường Cang,03631
Xã Hua Nà,03632
Xã Tà Hừa,03634
Xã Mường Kim,03637
Xã Tà Mung,03638
Xã Tà Gia,03640
Xã Khoen On,03643
Thị trấn Tân Uyên,03598
Xã Mường Khoa,03601
Xã Phúc Khoa,03602
Xã Thân Thuộc,03604
Xã Trung Đồng,03605
Xã Hố Mít,03607
Xã Nậm Cần,03610
Xã Nậm Sỏ,03613
Xã Pắc Ta,03616
Xã Tà Mít,03622
Thị trấn Nậm Nhùn,03434
Xã Hua Bun,03460
Xã Mường Mô,03472
Xã Nậm Chà,03473
Xã Nậm Manh,03474
Xã Nậm Hàng,03475
Xã Lê Lợi,03481
Xã Pú Đao,03484
Xã Nậm Pì,03488
Xã Nậm Ban,03502
Xã Trung Chải,03503
Phường Chiềng Lề,03646
Phường Tô Hiệu,03649
Phường Quyết Thắng,03652
Phường Quyết Tâm,03655
Xã Chiềng Cọ,03658
Xã Chiềng Đen,03661
Xã Chiềng Xôm,03664
Phường Chiềng An,03667
Phường Chiềng Cơi,03670
Xã Chiềng Ngần,03673
Xã Hua La,03676
Phường Chiềng Sinh,03679
Xã Mường Chiên,03682
Xã Cà Nàng,03685
Xã Chiềng Khay,03688
Xã Mường Giôn,03694
Xã Pá Ma Pha Khinh,03697
Xã Chiềng Ơn,03700
Xã Mường Giàng,03703
Xã Chiềng Bằng,03706
Xã Mường Sại,03709
Xã Nậm ét,03712
Xã Chiềng Khoang,03718
Thị trấn Thuận Châu,03721
Xã Phổng Lái,03724
Xã Mường é,03727
Xã Chiềng Pha,03730
Xã Chiềng La,03733
Xã Chiềng Ngàm,03736
Xã Liệp Tè,03739
Xã é Tòng,03742
Xã Phổng Lập,03745
Xã Phổng Lăng,03748
Xã Chiềng Ly,03751
Xã Noong Lay,03754
Xã Mường Khiêng,03757
Xã Mường Bám,03760
Xã Long Hẹ,03763
Xã Chiềng Bôm,03766
Xã Thôm Mòn,03769
Xã Tông Lạnh,03772
Xã Tông Cọ,03775
Xã Bó Mười,03778
Xã Co Mạ,03781
Xã Púng Tra,03784
Xã Chiềng Pấc,03787
Xã Nậm Lầu,03790
Xã Bon Phặng,03793
Xã Co Tòng,03796
Xã Muổi Nọi,03799
Xã Pá Lông,03802
Xã Bản Lầm,03805
Thị trấn Ít Ong,03808
Xã Nậm Giôn,03811
Xã Chiềng Lao,03814
Xã Hua Trai,03817
Xã Ngọc Chiến,03820
Xã Mường Trai,03823
Xã Nậm Păm,03826
Xã Chiềng Muôn,03829
Xã Chiềng Ân,03832
Xã Pi Toong,03835
Xã Chiềng Công,03838
Xã Tạ Bú,03841
Xã Chiềng San,03844
Xã Mường Bú,03847
Xã Chiềng Hoa,03850
Xã Mường Chùm,03853
Thị trấn Bắc Yên,03856
Xã Phiêng Ban,03859
Xã Hang Chú,03862
Xã Xím Vàng,03865
Xã Tà Xùa,03868
Xã Háng Đồng,03869
Xã Pắc Ngà,03871
Xã Làng Chếu,03874
Xã Chim Vàn,03877
Xã Mường Khoa,03880
Xã Song Pe,03883
Xã Hồng Ngài,03886
Xã Tạ Khoa,03889
Xã Hua Nhàn,03890
Xã Phiêng Côn,03892
Xã Chiềng Sại,03895
Thị trấn Phù Yên,03898
Xã Suối Tọ,03901
Xã Mường Thải,03904
Xã Mường Cơi,03907
Xã Quang Huy,03910
Xã Huy Bắc,03913
Xã Huy Thượng,03916
Xã Tân Lang,03919
Xã Gia Phù,03922
Xã Tường Phù,03925
Xã Huy Hạ,03928
Xã Huy Tân,03931
Xã Mường Lang,03934
Xã Suối Bau,03937
Xã Huy Tường,03940
Xã Mường Do,03943
Xã Sập Xa,03946
Xã Tường Thượng,03949
Xã Tường Tiến,03952
Xã Tường Phong,03955
Xã Tường Hạ,03958
Xã Kim Bon,03961
Xã Mường Bang,03964
Xã Đá Đỏ,03967
Xã Tân Phong,03970
Xã Nam Phong,03973
Xã Bắc Phong,03976
Thị trấn Mộc Châu,03979
Thị trấn NT Mộc Châu,03982
Xã Chiềng Sơn,03985
Xã Tân Hợp,03988
Xã Qui Hướng,03991
Xã Tân Lập,03997
Xã Nà Mường,04000
Xã Tà Lai,04003
Xã Chiềng Hắc,04012
Xã Hua Păng,04015
Xã Chiềng Khừa,04024
Xã Mường Sang,04027
Xã Đông Sang,04030
Xã Phiêng Luông,04033
Xã Lóng Sập,04045
Thị trấn Yên Châu,04060
Xã Chiềng Đông,04063
Xã Sập Vạt,04066
Xã Chiềng Sàng,04069
Xã Chiềng Pằn,04072
Xã Viêng Lán,04075
Xã Chiềng Hặc,04078
Xã Mường Lựm,04081
Xã Chiềng On,04084
Xã Yên Sơn,04087
Xã Chiềng Khoi,04090
Xã Tú Nang,04093
Xã Lóng Phiêng,04096
Xã Phiêng Khoài,04099
Xã Chiềng Tương,04102
Thị trấn Hát Lót,04105
Xã Chiềng Sung,04108
Xã Mường Bằng,04111
Xã Chiềng Chăn,04114
Xã Mương Chanh,04117
Xã Chiềng Ban,04120
Xã Chiềng Mung,04123
Xã Mường Bon,04126
Xã Chiềng Chung,04129
Xã Chiềng Mai,04132
Xã Hát Lót,04135
Xã Nà Pó,04136
Xã Cò  Nòi,04138
Xã Chiềng Nơi,04141
Xã Phiêng Cằm,04144
Xã Chiềng Dong,04147
Xã Chiềng Kheo,04150
Xã Chiềng Ve,04153
Xã Chiềng Lương,04156
Xã Phiêng Pằn,04159
Xã Nà Ơt,04162
Xã Tà Hộc,04165
Thị trấn Sông Mã,04168
Xã Bó Sinh,04171
Xã Pú Pẩu,04174
Xã Chiềng Phung,04177
Xã Chiềng En,04180
Xã Mường Lầm,04183
Xã Nậm Ty,04186
Xã Đứa Mòn,04189
Xã Yên Hưng,04192
Xã Chiềng Sơ,04195
Xã Nà Ngựu,04198
Xã Nậm Mằn,04201
Xã Chiềng Khoong,04204
Xã Chiềng Cang,04207
Xã Huổi Một,04210
Xã Mường Sai,04213
Xã Mường Cai,04216
Xã Mường Hung,04219
Xã Chiềng Khương,04222
Xã Sam Kha,04225
Xã Púng Bánh,04228
Xã Sốp Cộp,04231
Xã Dồm Cang,04234
Xã Nậm Lạnh,04237
Xã Mường Lèo,04240
Xã Mường Và,04243
Xã Mường Lạn,04246
Xã Suối Bàng,03994
Xã Song Khủa,04006
Xã Liên Hoà,04009
Xã Tô Múa,04018
Xã Mường Tè,04021
Xã Chiềng Khoa,04036
Xã Mường Men,04039
Xã Quang Minh,04042
Xã Vân Hồ,04048
Xã Lóng Luông,04051
Xã Chiềng Yên,04054
Xã Chiềng Xuân,04056
Xã Xuân Nha,04057
Xã Tân Xuân,04058
Phường Yên Thịnh,04249
Phường Yên Ninh,04252
Phường Minh Tân,04255
Phường Nguyễn Thái Học,04258
Phường Đồng Tâm,04261
Phường Nguyễn Phúc,04264
Phường Hồng Hà,04267
Xã Minh Bảo,04270
Phường Nam Cường,04273
Xã Tuy Lộc,04276
Xã Tân Thịnh,04279
Xã Âu Lâu,04540
Xã Giới Phiên,04543
Phường Hợp Minh,04546
Xã Văn Tiến,04549
Xã Phúc Lộc,04552
Xã Văn Phú,04558
Phường Pú Trạng,04282
Phường Trung Tâm,04285
Phường Tân An,04288
Phường Cầu Thia,04291
Xã Nghĩa Lợi,04294
Xã Nghĩa Phúc,04297
Xã Nghĩa An,04300
Thị trấn Yên Thế,04303
Xã Tân Phượng,04306
Xã Lâm Thượng,04309
Xã Khánh Thiện,04312
Xã Minh Chuẩn,04315
Xã Mai Sơn,04318
Xã Khai Trung,04321
Xã Mường Lai,04324
Xã An Lạc,04327
Xã Minh Xuân,04330
Xã Tô Mậu,04333
Xã Tân Lĩnh,04336
Xã Yên Thắng,04339
Xã Khánh Hoà,04342
Xã Vĩnh Lạc,04345
Xã Liễu Đô,04348
Xã Động Quan,04351
Xã Tân Lập,04354
Xã Minh Tiến,04357
Xã Trúc Lâu,04360
Xã Phúc Lợi,04363
Xã Phan Thanh,04366
Xã An Phú,04369
Xã Trung Tâm,04372
Thị trấn Mậu A,04375
Xã Lang Thíp,04378
Xã Lâm Giang,04381
Xã Châu Quế Thượng,04384
Xã Châu Quế Hạ,04387
Xã An Bình,04390
Xã Quang Minh,04393
Xã Đông An,04396
Xã Đông Cuông,04399
Xã Phong Dụ Hạ,04402
Xã Mậu Đông,04405
Xã Ngòi A,04408
Xã Xuân Tầm,04411
Xã Tân Hợp,04414
Xã An Thịnh,04417
Xã Yên Thái,04420
Xã Phong Dụ Thượng,04423
Xã Yên Hợp,04426
Xã Đại Sơn,04429
Xã Yên Hưng,04432
Xã Đại Phác,04435
Xã Yên Phú,04438
Xã Xuân Ái,04441
Xã Hoàng Thắng,04444
Xã Viễn Sơn,04447
Xã Mỏ Vàng,04450
Xã Nà Hẩu,04453
Thị trấn Mù Căng Chải,04456
Xã Hồ Bốn,04459
Xã Nậm Có,04462
Xã Khao Mang,04465
Xã Mồ Dề,04468
Xã Chế Cu Nha,04471
Xã Lao Chải,04474
Xã Kim Nọi,04477
Xã Cao Phạ,04480
Xã La Pán Tẩn,04483
Xã Dế Su Phình,04486
Xã Chế Tạo,04489
